analysis_result,created_at,id,input_text,ticket_id
"{""confidence_score"": ""0.75"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""dissatisfied"", ""issue_category"": ""hardware"", ""score"": ""1"", ""summary"": ""Customer is dissatisfied with the thick bezels and screen-to-body ratio of the device."", ""urgency_flag"": false}}",2026-02-13T22:53:41.927984+00:00,d8c2473f-3c2d-4b0a-b1fe-40922a3cd064,Thick bezels are my only complaint. Screen-to-body ratio could be way better.,d8c2473f-3c2d-4b0a-b1fe-40922a3cd064
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""hardware"", ""score"": ""1"", ""summary"": ""The screen is flickering constantly, making the device unusable."", ""urgency_flag"": true}}",2026-02-13T23:16:22.726479+00:00,97bed3c8-86c3-415f-a685-24ee6394e130,Screen is flickering constantly. Makes it unusable. Order #JAGAR-111974564,97bed3c8-86c3-415f-a685-24ee6394e130
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""design"", ""score"": ""2"", ""summary"": ""Customer is frustrated with the thick bezels and desires a more modern design."", ""urgency_flag"": false}}",2026-02-13T23:15:40.869850+00:00,3170aae7-111d-4792-8c8d-185e10696b69,The thick bezels are really distracting. Wish you had a more modern design.,3170aae7-111d-4792-8c8d-185e10696b69
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""software"", ""score"": ""3"", ""summary"": ""Request for improved search functionality across documents."", ""urgency_flag"": false}}",2026-02-13T23:15:24.326627+00:00,b57180df-ff73-41a3-8417-d8ca2e388740,Can you implement better search functionality across all documents?,b57180df-ff73-41a3-8417-d8ca2e388740
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""hardware"", ""score"": ""3"", ""summary"": ""Customer finds the bezels of the device chunky but is otherwise satisfied with the product."", ""urgency_flag"": false}}",2026-02-13T23:16:46.946404+00:00,97589ac2-d0d5-41d8-a908-8bc8f98599c4,The bezels make this thing look chunky. Otherwise love it.,97589ac2-d0d5-41d8-a908-8bc8f98599c4
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""feature request"", ""score"": ""3"", ""summary"": ""Request for cloud sync feature for annotations and highlights across devices."", ""urgency_flag"": false}}",2026-02-13T23:15:27.326249+00:00,85048d65-7d0e-4097-9e9b-bcc10f44955c,Please add cloud sync for annotations and highlights across devices.,85048d65-7d0e-4097-9e9b-bcc10f44955c
"{""confidence_score"": ""0.85"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""interested"", ""issue_category"": ""feature request"", ""score"": ""4"", ""summary"": ""Customer expresses interest in having handwriting recognition for notes."", ""urgency_flag"": false}}",2026-02-13T23:13:21.381622+00:00,a3aa57e5-6fe4-46b6-ad3d-da6b4411bac9,Would be amazing to have handwriting recognition for notes!,a3aa57e5-6fe4-46b6-ad3d-da6b4411bac9
"{""confidence_score"": ""0.9"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""shipping"", ""score"": ""2"", ""summary"": ""Customer's shipment is delayed indefinitely, missing the holiday deadline."", ""urgency_flag"": true}}",2026-02-13T23:12:53.004730+00:00,1958f9a0-f444-4663-9b99-95098cd64db1,My shipment #JAGAR-112339974 was supposed to be here before the holiday. Now it says delayed indefinitely.,1958f9a0-f444-4663-9b99-95098cd64db1
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""return"", ""score"": ""1"", ""summary"": ""Customer requests a return label as the product does not meet their needs."", ""urgency_flag"": false}}",2026-02-13T23:16:52.586004+00:00,3a3d4368-6444-43a8-9891-d630adf2fb6e,Return label request for order #JAGAR-111137035. Product doesn't meet my needs.,3a3d4368-6444-43a8-9891-d630adf2fb6e
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""feature request"", ""score"": ""3"", ""summary"": ""Request for cloud sync feature for annotations and highlights across devices."", ""urgency_flag"": false}}",2026-02-13T23:13:27.527241+00:00,ad3c80c1-4eda-44f2-8b5b-7a5d5a9cdc93,Please add cloud sync for annotations and highlights across devices.,ad3c80c1-4eda-44f2-8b5b-7a5d5a9cdc93
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""customer service"", ""score"": ""2"", ""summary"": ""Customer is frustrated due to lack of response from customer service regarding an order inquiry."", ""urgency_flag"": true}}",2026-02-13T23:16:04.292556+00:00,745d2cff-e505-4663-8cff-b0853d9c39df,Customer service hasn't responded to my email from 10 days ago about order #JAGAR-111610815.,745d2cff-e505-4663-8cff-b0853d9c39df
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""dissatisfied"", ""issue_category"": ""hardware"", ""score"": ""1"", ""summary"": ""Customer is dissatisfied with the thick bezels and screen-to-body ratio of the device."", ""urgency_flag"": false}}",2026-02-13T23:13:45.310786+00:00,40b63f59-5f62-47c2-9a3e-6aa7e09aaecc,Thick bezels are my only complaint. Screen-to-body ratio could be way better.,40b63f59-5f62-47c2-9a3e-6aa7e09aaecc
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""shipping"", ""score"": ""2"", ""summary"": ""Order stuck at customs for 2 weeks, seeking documentation guidance."", ""urgency_flag"": false}}",2026-02-13T23:16:17.202639+00:00,a9ede454-10f3-4ccb-bb7d-c221dff2b71e,Order #JAGAR-111806915 stuck at customs for 2 weeks. What documentation do I need to provide?,a9ede454-10f3-4ccb-bb7d-c221dff2b71e
"{""confidence_score"": ""0.7"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""Delayed Shipping"", ""score"": ""-2"", ""summary"": ""The customer is frustrated with a delayed shipment that was supposed to arrive before the holiday and is now delayed indefinitely."", ""urgency_flag"": true}}",2026-02-13T23:08:41.828147+00:00,834ac4d0-69af-47ea-b3aa-af29946c3b34,"T1000212025-10-052025-10Heavy BezelsMediumOpen Neutral The bezels make this thing look chunky. Otherwise love it.T1000952025-10-062025-10Return RequestMediumClosed PositiveI received the wrong model. Need to return and get the correct one. Order #JAGAR-112603154JAGAR-112603154T1000762025-10-102025-10Account AccessHigh In ProgressNegative2FA is locked out. Can you help me regain access to my account?T1000492025-10-122025-10Software BugMediumResolvedPositiveReader app crashes every time I try to open a large PDF. Really frustrating.T1000112025-10-132025-10Delayed ShippingMediumClosed NegativeI paid extra for faster shipping on order #JAGAR-111898490 but it's slower than standard would have been.JAGAR-111898490T1000392025-10-142025-10Software BugMediumClosed Neutral My DC-1 gets stuck in a login loop with my 2FA Google account. Can't access the device at all!T1000072025-10-152025-10Delayed ShippingHigh ResolvedNegativePackage #JAGAR-112433503 hasn't updated in 10 days. Is it lost?JAGAR-112433503T1000012025-10-192025-10Delayed ShippingLow ResolvedNeutral Order #JAGAR-111292632 shows out for delivery since Monday. It's now Friday. Where is it?JAGAR-111292632T1000852025-10-202025-10Hardware MalfunctionMediumResolvedNegativeBattery won't charge past 60%. Tried different cables and chargers.T1000642025-10-202025-10Feature RequestLow ResolvedNeutral Can we get a 'continue reading' feature that remembers where I left off?T1000482025-10-212025-10Software BugHigh ResolvedNeutral Screenshot function doesn't work. Nothing happens when I press the button combo.T1000032025-10-212025-10Delayed ShippingMediumResolvedNegativeFrustrated with shipping time on #JAGAR-111013628. Should have just bought local.JAGAR-111013628T1000912025-10-232025-10Return RequestMediumResolvedNegativeHow do I return for a refund? Device isn't what I expected. Order #JAGAR-112746148JAGAR-112746148T1000292025-10-252025-10Software BugLow ResolvedNeutral Screen rotation is glitchy - sometimes gets stuck sideways even when I turn off auto-rotate.T1000652025-10-252025-10Feature RequestMediumIn ProgressPositiveWould be great to have reading statistics (time spent, pages read, etc.).T1000502025-11-082025-11Software BugMediumOpen NegativeCan't install apps from app store. Keep getting 'installation failed' error.T1000622025-11-102025-11Feature RequestHigh In ProgressNegativeCan you implement better search functionality across all documents?T1000522025-11-172025-11Feature RequestLow In ProgressNeutral Please add cloud sync for annotations and highlights across devices.T1000452025-11-182025-11Software BugLow ResolvedNeutral WiFi drops constantly. Have to reconnect 5-6 times per day. Other devices work fine.T1000882025-11-242025-11Hardware MalfunctionMediumOpen NegativeTouch screen not responding in bottom right corner. Hardware defect?T1000042025-11-242025-11Delayed ShippingMediumClosed NegativeOrder #JAGAR-112530358 shows out for delivery since Monday. It's now Friday. Where is it?JAGAR-112530358T1000242025-11-292025-11Heavy BezelsLow ResolvedNeutral The thick bezels are really distracting. Wish you had a more modern design.T1000962025-12-122025-12Customer ServiceMediumOpen Neutral I've called 3 times and keep getting voicemail. No callback. Very frustrating.T1000462025-12-132025-12Software BugMediumResolvedNegativeKeyboard sometimes doesn't appear when clicking text fields. Have to restart app.T1000692025-12-172025-12Billing/PaymentMediumIn ProgressNegativeAuto-renewed subscription I already cancelled. Please refund and cancel. #JAGAR-111878751JAGAR-111878751T1000282025-12-232025-12Software BugHigh ResolvedPositiveWiFi drops constantly. Have to reconnect 5-6 times per day. Other devices work fine.T1000532025-12-242025-12Feature RequestHigh ResolvedNeutral Can we get a 'continue reading' feature that remembers where I left off?T1000982025-12-272025-12Customer ServiceLow Open Neutral Customer service hasn't responded to my email from 10 days ago about order #JAGAR-111610815.T1000332026-01-012026-01Software BugLow ResolvedNeutral WiFi drops constantly. Have to reconnect 5-6 times per day. Other devices work fine.T1000802026-01-022026-01Account AccessHigh ResolvedNegativeMy account was suspended for no reason. I need it reactivated immediately.T1000732026-01-022026-01Billing/PaymentMediumOpen Neutral I was charged twice for order #JAGAR-111171769. Please refund the duplicate charge.JAGAR-111171769T1000132026-01-032026-01Delayed ShippingHigh Closed NegativeOrder #JAGAR-111806915 stuck at customs for 2 weeks. What documentation do I need to provide?JAGAR-111806915T1000512026-01-102026-01Software BugMediumClosed PositiveFiles randomly duplicating in Reader. Now I have 3 copies of some PDFs.T1000832026-01-172026-01Hardware MalfunctionLow ResolvedNegativeScreen is flickering constantly. Makes it unusable. Order #JAGAR-111974564T1000152026-01-192026-01Delayed ShippingMediumIn ProgressPositiveReally disappointed - order #JAGAR-112514336 was a birthday gift and now it's 10 days late.JAGAR-112514336T1000992026-01-192026-01Product InquiryMediumIn ProgressPositiveDo you plan to release a version for kids ages 8-14? My son wants one.T1000722026-01-232026-01Billing/PaymentLow In ProgressPositiveGot charged for shipping when website said free shipping. Order #JAGAR-111545587JAGAR-111545587T1000082026-01-232026-01Delayed ShippingHigh ResolvedNegativeMy package #JAGAR-112940685 appears to be lost in transit. Been stuck in Memphis for days.JAGAR-112940685T1000612026-01-242026-01Feature RequestLow In ProgressPositiveWould love to see a built-in dictionary/translation feature for reading.T1000672026-01-252026-01Billing/PaymentHigh In ProgressNeutral Promo code didn't apply to my order #JAGAR-111433763. Can I get the discount?JAGAR-111433763T1000562026-01-292026-01Feature RequestLow In ProgressNeutral Can we get a 'continue reading' feature that remembers where I left off?T1000232026-01-292026-01Heavy BezelsLow ResolvedNeutral The bezels make this thing look chunky. Otherwise love it.T1000582026-01-302026-01Feature RequestMediumIn ProgressNeutral Would love to see a built-in dictionary/translation feature for reading.T1000942026-01-312026-01Return RequestLow In ProgressPositiveReturn label request for order #JAGAR-111137035. Product doesn't meet my needs.JAGAR-111137035T1000822026-02-032026-02Hardware MalfunctionHigh ResolvedNegativeScreen is flickering constantly. Makes it unusable. Order #JAGAR-112731690T1000182026-02-042026-02Delayed ShippingHigh Closed NegativeMy shipment #JAGAR-112595098 was supposed to be here before the holiday. Now it says delayed indefinitely.JAGAR-112595098T1000932026-02-072026-02Return RequestMediumIn ProgressPositiveReturn label request for order #JAGAR-111025722. Product doesn't meet my needs.JAGAR-111025722T1000122026-02-082026-02Delayed ShippingMediumResolvedPositiveMy shipment #JAGAR-111098810 was supposed to be here before the holiday. Now it says delayed indefinitely.JAGAR-111098810T1000102026-02-112026-02Delayed ShippingLow Open Neutral My shipment #JAGAR-112917945 was supposed to be here before the holiday. Now it says delayed indefinitely.JAGAR-112917945",834ac4d0-69af-47ea-b3aa-af29946c3b34
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""feature request"", ""score"": ""3"", ""summary"": ""Request for a 'continue reading' feature that remembers the last read position."", ""urgency_flag"": false}}",2026-02-13T23:16:00.890748+00:00,7cda721c-e9a7-4c98-88ca-eb5bb59f42ba,Can we get a 'continue reading' feature that remembers where I left off?,7cda721c-e9a7-4c98-88ca-eb5bb59f42ba
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""software"", ""score"": ""1"", ""summary"": ""Files are randomly duplicating in the Reader app, resulting in multiple copies of some PDFs."", ""urgency_flag"": false}}",2026-02-13T23:16:19.904311+00:00,e0be2511-f17c-4c8b-891c-75ba45887ab4,Files randomly duplicating in Reader. Now I have 3 copies of some PDFs.,e0be2511-f17c-4c8b-891c-75ba45887ab4
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""shipping"", ""score"": ""2"", ""summary"": ""The customer's package appears to be lost in transit and has been stuck in Memphis for days."", ""urgency_flag"": false}}",2026-02-13T23:12:00.048666+00:00,fa7909fd-7322-494b-a942-200ef6102ad5,My package #JAGAR-112855535 appears to be lost in transit. Been stuck in Memphis for days.,fa7909fd-7322-494b-a942-200ef6102ad5
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""hardware"", ""score"": ""1"", ""summary"": ""Battery percentage display is inaccurate, causing the device to die unexpectedly."", ""urgency_flag"": false}}",2026-02-13T23:13:16.268966+00:00,82c373f1-c599-4b0b-9ab4-efb3cc7be7f4,Battery percentage display is inaccurate. Shows 50% then dies an hour later.,82c373f1-c599-4b0b-9ab4-efb3cc7be7f4
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""software"", ""score"": ""1"", ""summary"": ""User is unable to install apps from the app store due to an 'installation failed' error."", ""urgency_flag"": false}}",2026-02-13T23:14:18.035828+00:00,b8027f6c-dd5b-4c01-a3bb-14c864271bc6,Can't install apps from app store. Keep getting 'installation failed' error.,b8027f6c-dd5b-4c01-a3bb-14c864271bc6
"{""confidence_score"": ""0.85"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""shipping"", ""score"": ""2"", ""summary"": ""Customer is frustrated due to a delay in receiving their order placed 3 weeks ago."", ""urgency_flag"": true}}",2026-02-13T23:12:40.726999+00:00,cb6e36a5-f5b6-419a-913e-4be11419a1b4,I ordered 3 weeks ago (order #JAGAR-112297129) and still no device. What's the holdup?,cb6e36a5-f5b6-419a-913e-4be11419a1b4
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""feature request"", ""score"": ""3"", ""summary"": ""Request for ePub file support in the Reader app."", ""urgency_flag"": false}}",2026-02-13T23:13:41.595490+00:00,ca390c74-8120-45c0-bf71-c02c09ea9ca4,Can you add support for ePub files in the Reader app?,ca390c74-8120-45c0-bf71-c02c09ea9ca4
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""feature request"", ""score"": ""3"", ""summary"": ""Request for a 'continue reading' feature that remembers the last read position."", ""urgency_flag"": false}}",2026-02-13T23:16:43.211209+00:00,b2b94b0e-4ca2-4241-9092-911b1f304b94,Can we get a 'continue reading' feature that remembers where I left off?,b2b94b0e-4ca2-4241-9092-911b1f304b94
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""support"", ""score"": ""-0.5"", ""summary"": ""Support ticket has been open for 2 weeks with no resolution, causing dissatisfaction."", ""urgency_flag"": true}}",2026-02-13T23:12:47.293735+00:00,5c1995d5-192e-4354-9541-b89a49533fc9,Support ticket #JAGAR-111442551 has been open for 2 weeks with no resolution. This is unacceptable.,5c1995d5-192e-4354-9541-b89a49533fc9
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""hardware"", ""score"": ""3"", ""summary"": ""Customer finds the bezels of the device chunky but is otherwise satisfied."", ""urgency_flag"": false}}",2026-02-13T23:13:25.109374+00:00,3d23b13f-3a7d-4e44-8be3-25fdb3d819db,The bezels make this thing look chunky. Otherwise love it.,3d23b13f-3a7d-4e44-8be3-25fdb3d819db
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": ""parent"", ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""product inquiry"", ""score"": ""3"", ""summary"": ""Inquiry about a version of the product for kids ages 8-14."", ""urgency_flag"": false}}",2026-02-13T23:13:04.089324+00:00,490844d6-e887-4803-95b1-fbdb47e67241,Do you plan to release a version for kids ages 8-14? My son wants one.,490844d6-e887-4803-95b1-fbdb47e67241
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""delayed shipping"", ""score"": ""1"", ""summary"": ""Customer is frustrated with changing shipping estimates for order #JAGAR-111234603 and seeks a definitive shipping date."", ""urgency_flag"": true}}",2026-02-13T23:07:09.514281+00:00,f4adb65e-c7b3-4fb4-bc84-6a9713f6d726,"Ticket_IDDate MonthCategory PriorityStatus SentimentCustomer_Message Order_NumberT1000172025-06-012025-06Delayed ShippingMediumResolvedNegativeShipping estimate keeps changing for order #JAGAR-111234603. When will it actually ship?JAGAR-111234603T1000602025-06-032025-06Feature RequestHigh ResolvedNegativePlease add support for reading Kindle books directly on the device.T1000372025-06-052025-06Software BugMediumClosed NegativeScreen rotation is glitchy - sometimes gets stuck sideways even when I turn off auto-rotate.T1000142025-06-062025-06Delayed ShippingLow ResolvedNeutral My package #JAGAR-112855535 appears to be lost in transit. Been stuck in Memphis for days.JAGAR-112855535T1000272025-06-082025-06Software BugHigh ResolvedNegativeBattery percentage display is inaccurate. Shows 50% then dies an hour later.T1000922025-06-082025-06Return RequestLow Closed PositiveI received the wrong model. Need to return and get the correct one. Order #JAGAR-111095453JAGAR-111095453T1000682025-06-112025-06Billing/PaymentHigh ResolvedNegativeI was charged twice for order #JAGAR-111797716. Please refund the duplicate charge.JAGAR-111797716T1000772025-06-142025-06Account AccessHigh ResolvedNeutral Email verification link expired. Can you send a new one?T1000712025-06-142025-06Billing/PaymentMediumIn ProgressNeutral Payment declined but I was still charged. Order #JAGAR-112390411. Help!JAGAR-112390411T1000702025-06-152025-06Billing/PaymentHigh Closed NegativeHaven't received my refund yet. Returned device 3 weeks ago. Order #JAGAR-112673825.JAGAR-112673825T1000222025-06-172025-06Heavy BezelsLow In ProgressPositiveThick bezels are my only complaint. Screen-to-body ratio could be way better.T1000792025-06-222025-06Account AccessHigh Open Neutral Cannot change my email address in account settings. Getting an error.T1000422025-06-222025-06Software BugMediumResolvedNegativeFiles randomly duplicating in Reader. Now I have 3 copies of some PDFs.T1000302025-06-302025-06Software BugLow ResolvedNegativeThe Daylight Capture extension keeps giving me 'ingestion failure' errors. How do I fix this?T1000742025-07-062025-07Billing/PaymentMediumOpen NegativeWhy was I charged $50 more than the listed price? Order #JAGAR-112581741JAGAR-112581741T1000262025-07-092025-07Heavy BezelsHigh ResolvedNegativeLove the display but the bezels are HUGE. Makes it look dated compared to modern tablets.T1000052025-07-112025-07Delayed ShippingHigh Open NegativeI ordered 3 weeks ago (order #JAGAR-112297129) and still no device. What's the holdup?JAGAR-112297129T1000972025-07-212025-07Customer ServiceLow ResolvedPositiveSupport ticket #JAGAR-111442551 has been open for 2 weeks with no resolution. This is unacceptable.T1000432025-07-232025-07Software BugHigh Closed NegativeSound cuts out randomly during video playback. Very annoying.T1000162025-07-252025-07Delayed ShippingLow ResolvedNeutral My shipment #JAGAR-112339974 was supposed to be here before the holiday. Now it says delayed indefinitely.JAGAR-112339974T1000892025-08-012025-08Hardware MalfunctionHigh Closed NegativeDevice gets extremely hot during normal use. Is this normal?T1000402025-08-062025-08Software BugHigh Closed NegativeTouch targets are misaligned by about 5mm. Keep hitting wrong buttons.T1000412025-08-162025-08Software BugHigh ResolvedNegativeCan't install apps from app store. Keep getting 'installation failed' error.T1001002025-08-162025-08Product InquiryLow Closed NegativeDo you plan to release a version for kids ages 8-14? My son wants one.T1000752025-08-182025-08Account AccessHigh ResolvedPositiveCannot change my email address in account settings. Getting an error.T1000812025-08-182025-08Hardware MalfunctionHigh ResolvedNegativeHeadphone jack doesn't work. Tried multiple headphones, none connect.T1000382025-08-192025-08Software BugMediumClosed NegativeDark mode is buggy - some apps ignore it and stay blindingly white.T1000312025-08-202025-08Software BugLow In ProgressNeutral Battery percentage display is inaccurate. Shows 50% then dies an hour later.T1000362025-08-202025-08Software BugHigh Closed NegativeSound cuts out randomly during video playback. Very annoying.T1000632025-08-212025-08Feature RequestMediumClosed Neutral Would be amazing to have handwriting recognition for notes!T1000192025-08-242025-08Heavy BezelsHigh Closed Neutral The bezels make this thing look chunky. Otherwise love it.T1000542025-08-292025-08Feature RequestMediumResolvedNeutral Please add cloud sync for annotations and highlights across devices.T1000842025-09-022025-09Hardware MalfunctionMediumClosed NegativeScreen is flickering constantly. Makes it unusable. Order #JAGAR-111744121T1000252025-09-062025-09Heavy BezelsLow ResolvedNeutral Screen is great but why such massive bezels in 2025? Feels like a device from 5 years ago.T1000902025-09-072025-09Hardware MalfunctionHigh ResolvedNegativeHeadphone jack doesn't work. Tried multiple headphones, none connect.T1000592025-09-082025-09Feature RequestLow Closed Neutral Can you add support for ePub files in the Reader app?T1000202025-09-112025-09Heavy BezelsHigh ResolvedNegativeThick bezels are my only complaint. Screen-to-body ratio could be way better.T1000552025-09-162025-09Feature RequestMediumClosed Neutral Would love to see a built-in dictionary/translation feature for reading.T1000352025-09-182025-09Software BugHigh ResolvedNegativeMy DC-1 gets stuck in a login loop with my 2FA Google account. Can't access the device at all!T1000872025-09-222025-09Hardware MalfunctionMediumClosed NegativeHeadphone jack doesn't work. Tried multiple headphones, none connect.T1000062025-09-252025-09Delayed ShippingMediumResolvedNegativeTracking shows my order #JAGAR-111167335 is delayed. I needed this for a gift. Can you help?JAGAR-111167335T1000472025-09-252025-09Software BugLow Closed Neutral Can't delete files from Reader, only archive. This should be basic functionality!T1000092025-09-262025-09Delayed ShippingMediumResolvedNegativeOrder #JAGAR-112688303 - carrier says 'delivery attempted' but I was home all day. Nobody came.JAGAR-112688303T1000662025-09-272025-09Feature RequestMediumResolvedPositivePlease add ability to rename files in Reader. Files from Capture show up as 'Untitled'.T1000022025-09-282025-09Delayed ShippingHigh ResolvedNegativeOrder #JAGAR-111055649 shows out for delivery since Monday. It's now Friday. Where is it?JAGAR-111055649T1000572025-09-292025-09Feature RequestLow ResolvedNeutral Can we get a night reading mode with warmer colors? Current dark mode is still too blue.T1000322025-09-292025-09Software BugHigh Closed NegativeCan't install apps from app store. Keep getting 'installation failed' error.T1000442025-09-302025-09Software BugLow Closed NegativeWeb browser crashes when loading certain websites with lots of images.T1000342025-10-012025-10Software BugLow Closed Neutral Keyboard sometimes doesn't appear when clicking text fields. Have to restart app.T1000862025-10-022025-10Hardware MalfunctionHigh In ProgressNegativeTouch screen not responding in bottom right corner. Hardware defect?T1000782025-10-032025-10Account AccessHigh In ProgressPositiveAccount shows device registered but I sold it. How do I unregister it?",f4adb65e-c7b3-4fb4-bc84-6a9713f6d726
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""hardware"", ""score"": ""2"", ""summary"": ""Customer is frustrated with the large bezels on the device, feeling it is outdated."", ""urgency_flag"": false}}",2026-02-13T23:13:33.524667+00:00,a88e7e1a-a70f-49b0-ab7e-70fd92a43a5c,Screen is great but why such massive bezels in 2025? Feels like a device from 5 years ago.,a88e7e1a-a70f-49b0-ab7e-70fd92a43a5c
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""account management"", ""score"": ""1"", ""summary"": ""User is unable to change their email address in account settings due to an error."", ""urgency_flag"": false}}",2026-02-13T23:12:26.111793+00:00,d9f3fa68-7604-42f0-a6ed-10465cb78794,Cannot change my email address in account settings. Getting an error.,d9f3fa68-7604-42f0-a6ed-10465cb78794
